Iron, Fe;Carbon, C;Sulfur, S;Silicon, Si;Phosphorous, P;Manganese, Mn;Chromium, Cr;Nickel, Ni;Molybdenum, Mo;Copper, Cu;Density;Hardness, Vickers;Thermal Conductivity;Specific Heat Capacity;CTE, linear;Electrical Resistivity;Elongation at Break;Bulk Modulus;Modulus of Elasticity;Shear Modulus;Poissons Ratio;Tensile Strength, Yield;Tensile Strength, Ultimate
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;292.0;46.6;0.475;NA;2.34e-05;18.0;160.0;205.0;80.0;0.29;745.0;958.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;372.0;44.5;0.475;11.3;2.45e-05;16.0;160.0;205.0;80.0;0.29;1015.0;1180.0
95.7;0.4;0.0;0.3;0.0;0.75;0.8;1.8;0.25;0.0;7.83;NA;37.48;0.448;11.3;NA;11.0;NA;NA;NA;NA;1530.0;1900.0
95.468;0.125;0.025;0.13;0.025;0.44999999999999996;3.0;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;515.0;725.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;302.0;46.6;0.475;11.2;2.34e-05;16.0;160.0;205.0;79.0;0.3;841.0;979.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;269.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;600.0;910.0
0.0;0.02;0.015;0.4;0.02;0.8;28.5;6.8;2.3;0.0;7.9;NA;16.0;NA;14.5;NA;25.0;NA;NA;NA;NA;660.0;860.0
97.0125;0.6000000000000001;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;208.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
92.57;0.4;0.0;0.3;0.0;0.45;1.8;4.0;0.45;0.0;NA;NA;NA;NA;NA;NA;8.0;NA;NA;NA;NA;1550.0;1970.0
97.35;0.2;0.05;0.22499999999999998;0.04;1.0;0.55;0.375;0.0;0.30000000000000004;7.75;NA;NA;NA;NA;NA;21.0;NA;205.0;80.0;0.28;317.0;NA
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;228.0;46.6;0.475;11.2;2.34e-05;23.0;160.0;205.0;80.0;0.29;565.0;738.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;211.0;46.6;0.475;NA;2.34e-05;22.2;160.0;205.0;80.0;0.29;415.0;696.0
0.0;0.03;0.025;0.5;0.03;1.5;29.0;8.3;2.4;0.0;NA;NA;NA;NA;NA;NA;25.0;NA;NA;NA;NA;740.0;880.0
96.94999999999999;0.15000000000000002;0.05;0.7;0.04;1.0;0.7;0.4;0.0;0.3;7.75;NA;NA;NA;NA;NA;21.0;NA;205.0;80.0;0.28;290.0;NA
97.0;0.16499999999999998;0.04;0.275;0.035;1.125;0.525;0.5;0.25;0.0;7.8;278.0;NA;NA;NA;NA;18.0;160.0;NA;80.0;NA;690.0;827.5
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;19.2;160.0;205.0;80.0;0.29;910.0;924.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;18.7;160.0;205.0;80.0;0.29;850.0;931.0
96.12;0.13;0.015;0.5;0.015;0.44999999999999996;2.25;0.25;0.0;0.25;7.8;NA;52.0;0.47;12.0;1.7e-05;18.0;160.0;200.0;80.0;0.29;415.0;672.5
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;211.0;46.6;0.475;NA;2.34e-05;25.5;160.0;205.0;80.0;0.29;385.0;675.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;931.0;1193.0
0.5;0.03;0.01;0.1;0.01;3.0;20.0;72.0;0.2;0.05;8.3;180.0;15.0;NA;12.0;NA;45.0;NA;NA;NA;NA;240.0;540.0
95.31;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.8;NA;NA;NA;NA;NA;20.0;NA;NA;NA;NA;586.0;NA
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;350.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;896.0;1069.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;339.0;44.5;0.475;12.3;2.48e-05;13.2;159.0;200.0;78.0;0.29;710.0;1110.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;349.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
0.0;0.04;0.01;0.6;0.02;0.5;27.5;35.0;0.0;0.0;7.9;202.0;11.0;NA;17.6;NA;33.0;NA;NA;NA;NA;410.0;600.0
96.0;0.16499999999999998;0.04;0.275;0.035;0.575;1.025;1.35;0.525;0.0;7.85;NA;46.6;0.452;NA;NA;18.0;160.0;205.0;80.0;0.29;690.0;828.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;261.0;44.5;0.475;11.3;2.45e-05;23.9;160.0;205.0;80.0;0.29;510.0;841.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;261.0;44.5;0.475;11.3;2.45e-05;24.0;160.0;205.0;80.0;0.29;515.0;827.0
0.0;0.018;0.005;5.0;0.015;1.7;18.5;13.5;0.0;2.0;NA;NA;NA;NA;NA;NA;55.0;NA;NA;NA;NA;327.0;668.0
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;411.0;51.9;0.472;11.5;1.74e-05;12.8;160.0;200.0;80.0;0.29;928.0;1314.0
0.0;0.02;0.015;0.1;0.015;4.0;24.5;21.5;2.1;0.0;7.9;170.0;14.0;NA;18.0;NA;29.0;NA;NA;NA;NA;225.0;410.0
95.7825;0.405;0.04;0.22499999999999998;0.035;0.7250000000000001;0.8;1.775;0.25;0.0;7.85;368.0;44.5;0.475;12.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;19.0;160.0;205.0;80.0;0.29;814.0;958.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;196.0;46.6;0.475;11.2;2.34e-05;23.5;160.0;205.0;80.0;0.29;425.0;650.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;223.0;44.5;0.475;11.3;2.45e-05;23.3;160.0;205.0;80.0;0.29;405.0;703.0
96.335;0.16499999999999998;0.035;0.275;0.035;1.125;0.525;0.5;0.25;0.0;7.8;NA;NA;NA;NA;NA;18.0;NA;NA;NA;NA;689.0;NA
96.16;0.2;0.05;0.325;0.04;1.05;0.55;0.375;0.0;0.30000000000000004;7.8;NA;NA;NA;NA;NA;16.0;NA;NA;NA;NA;414.0;NA
97.35;0.12;0.03;0.5;0.11;0.35;0.875;0.65;0.0;0.4;NA;NA;NA;NA;NA;NA;20.0;NA;NA;NA;NA;275.0;NA
1.0;0.01;0.0;0.15;0.0;0.5;23.0;60.0;15.5;0.0;NA;NA;NA;NA;NA;NA;31.0;NA;NA;NA;NA;520.0;790.0
92.85;0.12;0.015;0.25;0.01;0.75;0.55;5.0;0.475;0.0;7.75;NA;NA;NA;NA;NA;14.5;NA;205.0;80.0;0.28;896.0;NA
97.1875;0.42500000000000004;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;15.0;160.0;205.0;80.0;0.29;814.0;972.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;301.0;44.5;0.475;10.4;2.48e-05;20.0;159.0;200.0;78.0;0.29;938.0;1000.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;979.0;1227.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;254.0;51.9;0.472;11.5;1.74e-05;17.3;160.0;200.0;80.0;0.29;450.0;820.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;301.0;44.5;0.475;11.3;2.45e-05;17.8;160.0;205.0;80.0;0.29;724.0;1025.0
97.4;0.15;0.05;0.22499999999999998;0.04;1.0750000000000002;0.4;0.375;0.0;0.35;7.75;NA;NA;NA;NA;NA;21.0;NA;205.0;80.0;0.28;317.0;NA
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;660.0;993.0
96.05000000000001;0.36;0.030000000000000002;1.175;0.022500000000000003;0.75;0.85;1.9;0.19;0.0;7.8100000000000005;294.5;49.4;0.471;13.05;1.7199999999999998e-05;16.0;165.0;204.5;80.0;0.28500000000000003;1000.0;1275.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;NA;2.34e-05;21.0;160.0;205.0;80.0;0.29;490.0;675.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;440.0;44.5;0.475;11.3;2.45e-05;11.8;160.0;205.0;80.0;0.29;1125.0;1460.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;487.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4;0.15;0.05;0.22499999999999998;0.04;1.0750000000000002;0.4;0.375;0.0;0.35;7.75;NA;NA;NA;NA;NA;21.0;NA;205.0;80.0;0.28;290.0;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;411.0;44.5;0.475;11.3;2.48e-05;12.1;159.0;200.0;78.0;0.29;972.0;1448.0
95.0;0.175;0.04;0.25;0.035;1.125;1.25;1.35;0.5;0.0;7.85;278.0;46.6;0.452;NA;NA;18.0;160.0;205.0;80.0;0.29;690.0;828.0
97.07825;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;15.0;160.0;205.0;80.0;0.29;640.0;958.0
94.6;0.23;0.02;0.30000000000000004;0.02;0.4;1.35;2.875;0.525;0.0;7.8;NA;NA;NA;NA;NA;NA;NA;205.0;80.0;0.28;586.0;NA
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;384.0;46.6;0.475;NA;2.34e-05;10.3;160.0;205.0;80.0;0.29;903.0;1255.0
97.2425;0.22;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;411.0;51.9;0.472;11.5;1.74e-05;12.8;160.0;200.0;80.0;0.29;928.0;1314.0
0.0;0.02;0.005;0.7;0.025;1.7;23.0;7.0;0.3;0.0;7.9;230.0;16.0;NA;14.5;NA;25.0;NA;NA;NA;NA;500.0;600.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;455.0;44.5;0.475;11.3;2.45e-05;13.5;160.0;205.0;80.0;0.29;1225.0;1505.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;11.2;2.34e-05;21.2;160.0;205.0;80.0;0.29;689.0;827.0
0.0;0.06;0.0;0.6;0.0;2.0;20.5;9.5;0.0;0.0;NA;NA;NA;NA;NA;NA;41.0;NA;NA;NA;NA;441.0;620.0
1.0;0.02;0.01;0.2;0.015;0.2;21.5;60.0;8.5;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
95.0;0.175;0.04;0.25;0.035;1.125;1.25;1.35;0.5;0.0;7.85;NA;46.6;0.452;NA;NA;16.0;160.0;205.0;80.0;0.29;620.0;793.0
0.0;0.031;0.0;0.85;0.0;1.2;23.3;12.5;0.0;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;392.0;539.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;11.2;2.34e-05;18.9;160.0;205.0;80.0;0.29;910.0;958.0
96.22999999999999;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.85;NA;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;450.0;515.0
0.0;0.02;0.01;0.3;0.02;1.2;19.3;10.0;0.15;0.0;NA;160.0;15.0;NA;NA;NA;25.0;NA;NA;NA;NA;290.0;440.0
97.28;0.24;0.04;0.325;0.035;1.15;0.25;0.25;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;315.0;552.5
97.1875;0.42500000000000004;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;247.0;46.6;0.475;NA;2.34e-05;19.2;160.0;205.0;80.0;0.29;625.0;807.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;361.0;44.5;0.475;11.3;2.45e-05;14.5;160.0;205.0;80.0;0.29;972.0;1150.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;284.0;46.6;0.475;11.2;2.34e-05;18.7;160.0;205.0;80.0;0.29;850.0;931.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;361.0;51.9;0.472;11.5;1.74e-05;15.5;160.0;200.0;80.0;0.29;948.0;1158.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;455.0;44.5;0.475;11.3;2.45e-05;13.0;160.0;205.0;80.0;0.29;1105.0;1495.0
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;455.0;51.9;0.472;11.5;1.74e-05;13.5;160.0;200.0;80.0;0.29;1149.0;1524.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;361.0;44.5;0.475;11.3;2.48e-05;13.5;159.0;200.0;78.0;0.29;786.0;1220.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;397.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1117.0;1289.0
97.2125;0.375;0.04;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;214.0;46.6;0.475;NA;2.34e-05;NA;160.0;205.0;80.0;0.29;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;361.0;44.5;0.475;11.3;2.48e-05;16.0;159.0;200.0;78.0;0.29;1103.0;1172.0
97.3825;0.30500000000000005;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;163.0;46.6;0.475;11.2;2.34e-05;29.0;160.0;205.0;80.0;0.29;370.0;565.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;397.0;44.5;0.475;11.3;2.45e-05;14.5;160.0;205.0;80.0;0.29;1020.0;1240.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;339.0;44.5;0.475;11.3;2.45e-05;15.0;160.0;205.0;80.0;0.29;869.0;1040.0
94.5;0.16;0.025;0.25;0.025;0.25;1.4;2.875;0.4;0.25;7.87;NA;NA;NA;NA;NA;NA;NA;205.0;80.0;0.28;689.0;NA
97.09;0.18;0.04;0.3;0.04;1.25;0.25;0.4;0.08;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;19.0;160.0;200.0;80.0;0.29;315.0;527.5
0.0;0.07;0.01;0.6;0.015;0.6;21.0;31.0;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
96.27;0.19;0.05;0.475;0.04;1.025;0.525;0.4;0.0;0.325;7.8;NA;NA;NA;NA;NA;19.0;NA;NA;NA;NA;317.0;NA
97.51249999999999;0.175;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;245.0;46.6;0.475;NA;2.34e-05;22.0;160.0;205.0;80.0;0.29;530.0;786.0
95.7225;0.405;0.02;0.22499999999999998;0.025;0.75;0.8;1.825;0.25;0.0;7.85;NA;44.5;0.475;10.4;2.48e-05;20.0;160.0;213.0;82.0;0.3;938.0;1005.0
0.0;0.03;0.0;1.5;0.0;2.0;1.5;94.7;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.2375;0.225;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.35;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;12.1;160.0;200.0;80.0;0.29;654.0;1176.0
96.17;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.0;1.15;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;550.0;690.0
0.0;0.03;0.0;0.8;0.0;0.8;18.0;12.0;2.8;0.0;NA;NA;NA;NA;NA;NA;37.0;NA;NA;NA;NA;575.0;575.0
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;309.0;44.5;0.475;12.3;2.48e-05;19.0;159.0;200.0;78.0;0.29;958.0;1014.0
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;660.0;993.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;15.5;160.0;205.0;80.0;0.29;848.0;1040.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;316.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;323.0;44.5;0.475;11.3;2.48e-05;NA;159.0;200.0;78.0;0.29;NA;NA
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;301.0;46.6;0.475;NA;2.34e-05;15.0;160.0;205.0;80.0;0.29;772.0;938.0
96.93;0.18;0.04;0.22499999999999998;0.04;0.7749999999999999;0.44999999999999996;1.05;0.35;0.0;7.85;372.0;44.5;0.475;NA;2.45e-05;13.0;160.0;205.0;80.0;0.29;834.0;1159.0
95.77;0.15;0.025;0.5;0.025;0.44999999999999996;2.25;0.4;0.0;0.4;7.8;NA;52.0;0.47;12.0;1.7e-05;20.0;160.0;200.0;80.0;0.29;515.0;725.0
97.4575;0.20500000000000002;0.04;0.25;0.035;0.8;0.5;0.55;0.2;0.0;7.85;339.0;46.6;0.475;NA;2.34e-05;17.0;160.0;205.0;80.0;0.29;855.0;1050.0
97.61;0.30000000000000004;0.0;0.25;0.0;0.875;0.4;0.45;0.11499999999999999;0.0;7.85;NA;52.0;0.47;12.0;1.7e-05;NA;NA;200.0;78.0;0.29;NA;NA
88.64;0.36;0.025;1.5;0.025;0.75;5.25;1.0;1.5;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
97.74074999999999;0.155;0.04;0.22499999999999998;0.035;0.875;0.4;0.44999999999999996;0.11499999999999999;0.0;7.87;192.0;51.9;0.472;11.5;1.74e-05;NA;160.0;200.0;80.0;0.29;NA;NA
95.76249999999999;0.4;0.04;0.22499999999999998;0.035;0.7;0.8;1.825;0.25;0.0;7.85;284.0;44.5;0.475;10.4;2.48e-05;20.5;159.0;200.0;78.0;0.29;834.0;931.0
0.0;0.02;0.02;0.3;0.02;2.0;24.0;12.5;0.3;0.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
81.5;0.66;0.2005;1.105;0.0755;1.55;2.815;9.325;2.4299999999999997;0.8;7.79;348.5;59.15;0.5585;12.5;7.950000000000001e-05;19.0;161.0;198.0;76.0;0.28500000000000003;1255.0;1455.0
97.1875;0.42500000000000004;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;276.0;46.6;0.475;NA;2.34e-05;17.2;160.0;205.0;80.0;0.29;731.0;896.0
95.31;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.8;NA;NA;NA;NA;NA;20.0;NA;NA;NA;NA;414.0;NA
97.105;0.505;0.045;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;254.0;46.6;0.475;NA;2.34e-05;22.5;160.0;205.0;80.0;0.29;650.0;841.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;276.0;51.9;0.472;11.5;1.74e-05;19.5;160.0;200.0;80.0;0.29;565.0;903.0
96.85;0.185;0.04;0.275;0.04;0.8;0.45;1.05;0.35;0.0;7.85;361.0;44.5;0.475;NA;2.45e-05;15.3;160.0;205.0;80.0;0.29;812.0;1127.0
97.38749999999999;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;309.0;46.6;0.475;11.2;2.34e-05;16.2;160.0;205.0;80.0;0.29;910.0;1015.0
94.47999999999999;0.10500000000000001;0.025;0.275;0.025;0.55;1.2;3.25;0.11499999999999999;0.0;7.85;372.0;51.9;0.472;11.5;1.74e-05;14.8;160.0;200.0;80.0;0.29;951.0;1169.0
96.95;0.19;0.05;0.42500000000000004;0.04;1.0750000000000002;0.55;0.5;0.0;0.30000000000000004;7.8;NA;52.0;0.47;12.0;1.7e-05;19.0;160.0;200.0;80.0;0.29;485.0;690.0
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;384.0;51.9;0.472;11.5;1.74e-05;15.0;160.0;200.0;80.0;0.29;1034.0;1200.0
97.20750000000001;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.2;0.0;7.85;222.0;46.6;0.475;NA;2.34e-05;16.0;160.0;205.0;80.0;0.29;635.0;772.0
1.0;0.025;0.01;0.15;0.015;0.15;20.0;35.0;9.75;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;800.0
94.75;0.23;0.02;0.30000000000000004;0.02;0.4;1.5;2.75;0.0;0.0;7.8;NA;52.0;0.47;12.0;1.7e-05;14.0;160.0;200.0;80.0;0.29;690.0;862.5
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;292.0;51.9;0.472;11.5;1.74e-05;19.0;160.0;200.0;80.0;0.29;655.0;938.0
96.48249999999999;0.405;0.04;0.22499999999999998;0.035;0.8;0.8;1.0;0.25;0.0;7.87;339.0;51.9;0.472;11.5;1.74e-05;16.0;160.0;200.0;80.0;0.29;965.0;1105.0
97.1575;0.405;0.04;0.22499999999999998;0.035;0.875;0.5;0.55;0.25;0.0;7.85;211.0;46.6;0.475;NA;2.34e-05;22.2;160.0;205.0;80.0;0.29;415.0;695.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;361.0;46.6;0.475;NA;2.34e-05;14.3;160.0;205.0;80.0;0.29;833.0;1157.0
0.0;0.01;0.015;0.5;0.03;0.5;11.5;8.5;0.0;2.2;7.75;NA;NA;NA;NA;NA;4.0;NA;180.0;70.0;NA;800.0;1050.0
95.6;0.9750000000000001;0.025;0.6;0.025;1.1;1.05;0.25;0.1;0.35;7.8;NA;52.0;0.47;12.0;1.7e-05;NA;160.0;200.0;80.0;0.29;NA;NA
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;207.0;46.6;0.475;NA;2.34e-05;26.3;160.0;205.0;80.0;0.29;370.0;660.0
97.38575;0.30000000000000004;0.04;0.22499999999999998;0.035;0.8;0.5;0.55;0.2;0.0;7.85;207.0;46.6;0.475;11.2;2.34e-05;25.5;160.0;205.0;80.0;0.29;495.0;660.0
96.7;0.2;0.05;0.325;0.04;1.15;0.25;0.25;0.08;0.35;7.75;NA;NA;NA;NA;NA;18.0;NA;205.0;80.0;0.28;345.0;NA
1.0;0.03;0.01;0.1;0.01;3.0;19.5;70.0;0.0;0.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
94.50999999999999;0.1;0.05;0.22499999999999998;0.0;0.55;1.225;3.25;0.11499999999999999;0.0;7.85;309.0;51.9;0.472;11.5;1.74e-05;17.8;160.0;200.0;80.0;0.29;731.0;993.0
97.08;0.505;0.045;0.25;0.035;0.875;0.5;0.55;0.2;0.0;7.85;319.0;46.6;0.475;NA;2.34e-05;14.0;160.0;205.0;80.0;0.29;689.0;1020.0
97.4825;0.20500000000000002;0.04;0.25;0.035;0.7749999999999999;0.5;0.55;0.2;0.0;7.85;192.0;46.6;0.475;NA;2.34e-05;26.0;160.0;205.0;80.0;0.29;360.0;635.0
96.22999999999999;0.07;0.025;0.4;0.025;0.55;0.75;0.85;0.2;1.15;7.85;NA;46.6;0.475;NA;2.34e-05;20.0;160.0;205.0;80.0;0.29;450.0;495.0
96.4175;0.195;0.04;0.22499999999999998;0.035;0.55;0.5;1.825;0.25;0.0;7.85;269.0;44.5;0.475;11.3;2.45e-05;22.5;160.0;205.0;80.0;0.29;595.0;910.0
95.7475;0.405;0.02;0.22499999999999998;0.025;0.7749999999999999;0.8;1.775;0.25;0.0;7.85;292.0;44.5;0.475;11.3;2.48e-05;20.0;159.0;200.0;78.0;0.29;883.0;958.0
96.4625;0.2;0.04;0.22499999999999998;0.035;0.55;0.5;1.775;0.25;0.0;7.85;170.0;44.5;0.475;11.3;2.45e-05;29.0;160.0;205.0;80.0;0.29;425.0;580.0
0.0;0.02;0.015;0.5;0.02;1.2;22.5;0.14;0.0;0.0;7.9;240.0;16.0;NA;14.5;NA;33.0;NA;NA;NA;NA;600.0;750.0
0.0;0.07;0.015;0.5;0.035;1.7;22.5;14.0;0.0;0.0;NA;NA;NA;NA;NA;NA;35.0;NA;NA;NA;NA;1550.0;515.0
